study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-15.0	day	106.361445783132	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-14.0	day	199.807228915662	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-13.0	day	96.0481927710843	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-12.0	day	94.6024096385542	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-11.0	day	98.3614457831325	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-10.0	day	112.240963855421	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-9.0	day	88.433734939759	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-8.0	day	85.4457831325301	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-7.0	day	75.4216867469879	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-6.0	day	86.8915662650602	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-5.0	day	86.8915662650602	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-4.0	day	96.3373493975904	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-3.0	day	92.1927710843373	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-2.0	day	92.1927710843373	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	-1.0	day	92.6746987951807	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	0.0	day	87.6626506024096	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	1.0	day	161.349397590362	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	2.0	day	228.867469879518	NA	NA	NA	NA	g	NA
Sha2014	NA	CAN300_BID	14.0	CAN300_BID_d16	cumulative amount	glucose	plasma	LC MS/MS	glucose_cumulative_amount_CAN300_BID	3.0	day	267.566265060241	NA	NA	NA	NA	g	NA
